2026-03-02 00:01:45,922 INFO  [nio-9101-exec-4] [1772380905900] money : ====================
2026-03-02 11:14:18,334 INFO  [nio-9101-exec-4] [1772421258316] money : GET /money-pos/auth/own
2026-03-02 11:14:18,334 INFO  [nio-9101-exec-4] [1772421258316] money : WebRequestContext(requestId=1772421258316, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:18,334 INFO  [nio-9101-exec-4] [1772421258316] money : > 127.0.0.1
2026-03-02 11:14:18,334 INFO  [nio-9101-exec-4] [1772421258316] money : body: -
2026-03-02 11:14:18,346 INFO  [nio-9101-exec-4] [1772421258316] money : spend time: 14ms
2026-03-02 11:14:18,551 INFO  [nio-9101-exec-3] [1772421258523] money : ====================
2026-03-02 11:14:18,551 INFO  [nio-9101-exec-3] [1772421258523] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 11:14:18,551 INFO  [nio-9101-exec-3] [1772421258523] money : WebRequestContext(requestId=1772421258523, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:18,551 INFO  [nio-9101-exec-3] [1772421258523] money : > 127.0.0.1
2026-03-02 11:14:18,551 INFO  [nio-9101-exec-3] [1772421258523] money : body: -
2026-03-02 11:14:18,559 INFO  [nio-9101-exec-3] [1772421258523] money : spend time: 8ms
2026-03-02 11:14:18,595 INFO  [nio-9101-exec-2] [1772421258566] money : ====================
2026-03-02 11:14:18,595 INFO  [nio-9101-exec-2] [1772421258566] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:14:18,595 INFO  [nio-9101-exec-2] [1772421258566] money : WebRequestContext(requestId=1772421258566, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:18,595 INFO  [nio-9101-exec-2] [1772421258566] money : > 127.0.0.1
2026-03-02 11:14:18,595 INFO  [nio-9101-exec-2] [1772421258566] money : body: -
2026-03-02 11:14:18,609 INFO  [nio-9101-exec-2] [1772421258566] money : spend time: 13ms
2026-03-02 11:14:30,077 INFO  [nio-9101-exec-5] [1772421270045] money : ====================
2026-03-02 11:14:30,077 INFO  [nio-9101-exec-5] [1772421270045] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:14:30,077 INFO  [nio-9101-exec-5] [1772421270045] money : WebRequestContext(requestId=1772421270045, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:30,077 INFO  [nio-9101-exec-5] [1772421270045] money : > 127.0.0.1
2026-03-02 11:14:30,077 INFO  [nio-9101-exec-5] [1772421270045] money : body: -
2026-03-02 11:14:30,083 INFO  [nio-9101-exec-5] [1772421270045] money : spend time: 6ms
2026-03-02 11:14:34,980 INFO  [nio-9101-exec-7] [1772421274958] money : ====================
2026-03-02 11:14:34,980 INFO  [nio-9101-exec-7] [1772421274958] money : POST /money-pos/ums/member/recharge
2026-03-02 11:14:34,980 INFO  [nio-9101-exec-7] [1772421274958] money : WebRequestContext(requestId=1772421274958, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:34,980 INFO  [nio-9101-exec-7] [1772421274958] money : > 127.0.0.1
2026-03-02 11:14:34,980 INFO  [nio-9101-exec-7] [1772421274958] money : body: {"memberId":"2028131401997746176","type":"BALANCE","amount":111,"giftCoupon":0,"quantity":1,"remark":"1"}
2026-03-02 11:14:34,991 INFO  [nio-9101-exec-7] [1772421274958] money : result: null
2026-03-02 11:14:34,991 INFO  [nio-9101-exec-7] [1772421274958] money : spend time: 10ms
2026-03-02 11:14:35,043 INFO  [nio-9101-exec-6] [1772421275004] money : ====================
2026-03-02 11:14:35,043 INFO  [nio-9101-exec-6] [1772421275004] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:14:35,043 INFO  [nio-9101-exec-6] [1772421275004] money : WebRequestContext(requestId=1772421275004, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:14:35,043 INFO  [nio-9101-exec-6] [1772421275004] money : > 127.0.0.1
2026-03-02 11:14:35,043 INFO  [nio-9101-exec-6] [1772421275004] money : body: -
2026-03-02 11:14:35,057 INFO  [nio-9101-exec-6] [1772421275004] money : spend time: 13ms
2026-03-02 11:16:14,139 INFO  [nio-9101-exec-9] [1772421374105] money : ====================
2026-03-02 11:16:14,139 INFO  [nio-9101-exec-9] [1772421374105] money : GET /money-pos/auth/own
2026-03-02 11:16:14,139 INFO  [nio-9101-exec-9] [1772421374105] money : WebRequestContext(requestId=1772421374105, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:14,139 INFO  [nio-9101-exec-9] [1772421374105] money : > 127.0.0.1
2026-03-02 11:16:14,139 INFO  [nio-9101-exec-9] [1772421374105] money : body: -
2026-03-02 11:16:14,155 INFO  [nio-9101-exec-9] [1772421374105] money : spend time: 16ms
2026-03-02 11:16:14,321 INFO  [io-9101-exec-10] [1772421374280] money : ====================
2026-03-02 11:16:14,322 INFO  [io-9101-exec-10] [1772421374280] money : GET /money-pos/pos/couponRule?page=1&size=10
2026-03-02 11:16:14,322 INFO  [io-9101-exec-10] [1772421374280] money : WebRequestContext(requestId=1772421374280, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:14,322 INFO  [io-9101-exec-10] [1772421374280] money : > 127.0.0.1
2026-03-02 11:16:14,322 INFO  [io-9101-exec-10] [1772421374280] money : body: -
2026-03-02 11:16:14,328 INFO  [io-9101-exec-10] [1772421374280] money : spend time: 7ms
2026-03-02 11:16:14,517 INFO  [nio-9101-exec-1] [1772421374437] money : ====================
2026-03-02 11:16:14,518 INFO  [nio-9101-exec-1] [1772421374437] money : PUT /money-pos/pos/couponRule
2026-03-02 11:16:14,518 INFO  [nio-9101-exec-1] [1772421374437] money : WebRequestContext(requestId=1772421374437, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:14,518 INFO  [nio-9101-exec-1] [1772421374437] money : > 127.0.0.1
2026-03-02 11:16:14,518 INFO  [nio-9101-exec-1] [1772421374437] money : body: {"status":0}
2026-03-02 11:16:14,519 INFO  [nio-9101-exec-1] [1772421374437] money : result: null
2026-03-02 11:16:14,520 INFO  [nio-9101-exec-1] [1772421374437] money : spend time: 2ms
2026-03-02 11:16:22,988 INFO  [nio-9101-exec-4] [1772421382969] money : ====================
2026-03-02 11:16:22,988 INFO  [nio-9101-exec-4] [1772421382969] money : GET /money-pos/auth/own
2026-03-02 11:16:22,988 INFO  [nio-9101-exec-4] [1772421382969] money : WebRequestContext(requestId=1772421382969, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:22,988 INFO  [nio-9101-exec-4] [1772421382969] money : > 127.0.0.1
2026-03-02 11:16:22,988 INFO  [nio-9101-exec-4] [1772421382969] money : body: -
2026-03-02 11:16:23,001 INFO  [nio-9101-exec-4] [1772421382969] money : spend time: 13ms
2026-03-02 11:16:23,140 INFO  [nio-9101-exec-3] [1772421383051] money : ====================
2026-03-02 11:16:23,140 INFO  [nio-9101-exec-3] [1772421383051] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 11:16:23,140 INFO  [nio-9101-exec-3] [1772421383051] money : WebRequestContext(requestId=1772421383051, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:23,140 INFO  [nio-9101-exec-3] [1772421383051] money : > 127.0.0.1
2026-03-02 11:16:23,140 INFO  [nio-9101-exec-3] [1772421383051] money : body: -
2026-03-02 11:16:23,143 INFO  [nio-9101-exec-3] [1772421383051] money : spend time: 3ms
2026-03-02 11:16:23,174 INFO  [nio-9101-exec-2] [1772421383154] money : ====================
2026-03-02 11:16:23,174 INFO  [nio-9101-exec-2] [1772421383154] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:16:23,174 INFO  [nio-9101-exec-2] [1772421383154] money : WebRequestContext(requestId=1772421383154, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:23,174 INFO  [nio-9101-exec-2] [1772421383154] money : > 127.0.0.1
2026-03-02 11:16:23,174 INFO  [nio-9101-exec-2] [1772421383154] money : body: -
2026-03-02 11:16:23,184 INFO  [nio-9101-exec-2] [1772421383154] money : spend time: 10ms
2026-03-02 11:16:27,602 INFO  [nio-9101-exec-5] [1772421387582] money : ====================
2026-03-02 11:16:27,602 INFO  [nio-9101-exec-5] [1772421387582] money : GET /money-pos/auth/own
2026-03-02 11:16:27,602 INFO  [nio-9101-exec-5] [1772421387582] money : WebRequestContext(requestId=1772421387582, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:27,603 INFO  [nio-9101-exec-5] [1772421387582] money : > 127.0.0.1
2026-03-02 11:16:27,603 INFO  [nio-9101-exec-5] [1772421387582] money : body: -
2026-03-02 11:16:27,616 INFO  [nio-9101-exec-5] [1772421387582] money : spend time: 14ms
2026-03-02 11:16:28,031 INFO  [nio-9101-exec-7] [1772421388003] money : ====================
2026-03-02 11:16:28,032 INFO  [nio-9101-exec-7] [1772421388003] money : GET /money-pos/dict/detail?dict=permissionType
2026-03-02 11:16:28,032 INFO  [nio-9101-exec-7] [1772421388003] money : WebRequestContext(requestId=1772421388003, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:28,032 INFO  [nio-9101-exec-7] [1772421388003] money : > 127.0.0.1
2026-03-02 11:16:28,032 INFO  [nio-9101-exec-7] [1772421388003] money : body: -
2026-03-02 11:16:28,036 INFO  [nio-9101-exec-7] [1772421388003] money : spend time: 5ms
2026-03-02 11:16:28,073 INFO  [nio-9101-exec-6] [1772421388047] money : ====================
2026-03-02 11:16:28,073 INFO  [nio-9101-exec-6] [1772421388047] money : GET /money-pos/permissions
2026-03-02 11:16:28,073 INFO  [nio-9101-exec-6] [1772421388047] money : WebRequestContext(requestId=1772421388047, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:16:28,073 INFO  [nio-9101-exec-6] [1772421388047] money : > 127.0.0.1
2026-03-02 11:16:28,073 INFO  [nio-9101-exec-6] [1772421388047] money : body: -
2026-03-02 11:16:28,220 INFO  [nio-9101-exec-6] [1772421388047] money : spend time: 147ms
2026-03-02 11:28:26,324 INFO  [nio-9101-exec-1] [1772422105580] money : ====================
2026-03-02 11:28:26,325 INFO  [nio-9101-exec-1] [1772422105580] money : GET /money-pos/auth/router
2026-03-02 11:28:26,325 INFO  [nio-9101-exec-1] [1772422105580] money : WebRequestContext(requestId=1772422105580, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:26,326 INFO  [nio-9101-exec-1] [1772422105580] money : > 127.0.0.1
2026-03-02 11:28:26,328 INFO  [nio-9101-exec-1] [1772422105580] money : body: -
2026-03-02 11:28:26,367 INFO  [nio-9101-exec-1] [1772422105580] money : spend time: 43ms
2026-03-02 11:28:26,465 INFO  [nio-9101-exec-2] [1772422106433] money : ====================
2026-03-02 11:28:26,465 INFO  [nio-9101-exec-2] [1772422106433] money : GET /money-pos/auth/own
2026-03-02 11:28:26,465 INFO  [nio-9101-exec-2] [1772422106433] money : WebRequestContext(requestId=1772422106433, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:26,465 INFO  [nio-9101-exec-2] [1772422106433] money : > 127.0.0.1
2026-03-02 11:28:26,466 INFO  [nio-9101-exec-2] [1772422106433] money : body: -
2026-03-02 11:28:26,488 INFO  [nio-9101-exec-2] [1772422106433] money : spend time: 23ms
2026-03-02 11:28:27,028 INFO  [nio-9101-exec-3] [1772422106976] money : ====================
2026-03-02 11:28:27,029 INFO  [nio-9101-exec-3] [1772422106976] money : GET /money-pos/dict/detail?dict=permissionType
2026-03-02 11:28:27,029 INFO  [nio-9101-exec-3] [1772422106976] money : WebRequestContext(requestId=1772422106976, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:27,029 INFO  [nio-9101-exec-3] [1772422106976] money : > 127.0.0.1
2026-03-02 11:28:27,029 INFO  [nio-9101-exec-3] [1772422106976] money : body: -
2026-03-02 11:28:27,069 INFO  [nio-9101-exec-3] [1772422106976] money : spend time: 40ms
2026-03-02 11:28:27,335 INFO  [nio-9101-exec-4] [1772422107149] money : ====================
2026-03-02 11:28:27,335 INFO  [nio-9101-exec-4] [1772422107149] money : GET /money-pos/permissions
2026-03-02 11:28:27,335 INFO  [nio-9101-exec-4] [1772422107149] money : WebRequestContext(requestId=1772422107149, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:27,335 INFO  [nio-9101-exec-4] [1772422107149] money : > 127.0.0.1
2026-03-02 11:28:27,336 INFO  [nio-9101-exec-4] [1772422107149] money : body: -
2026-03-02 11:28:27,662 INFO  [nio-9101-exec-4] [1772422107149] money : spend time: 327ms
2026-03-02 11:28:32,206 INFO  [nio-9101-exec-5] [1772422112185] money : ====================
2026-03-02 11:28:32,206 INFO  [nio-9101-exec-5] [1772422112185] money : GET /money-pos/auth/own
2026-03-02 11:28:32,207 INFO  [nio-9101-exec-5] [1772422112185] money : WebRequestContext(requestId=1772422112185, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:32,207 INFO  [nio-9101-exec-5] [1772422112185] money : > 127.0.0.1
2026-03-02 11:28:32,207 INFO  [nio-9101-exec-5] [1772422112185] money : body: -
2026-03-02 11:28:32,219 INFO  [nio-9101-exec-5] [1772422112185] money : spend time: 13ms
2026-03-02 11:28:32,324 INFO  [nio-9101-exec-6] [1772422112302] money : ====================
2026-03-02 11:28:32,324 INFO  [nio-9101-exec-6] [1772422112302] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 11:28:32,324 INFO  [nio-9101-exec-6] [1772422112302] money : WebRequestContext(requestId=1772422112302, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:32,324 INFO  [nio-9101-exec-6] [1772422112302] money : > 127.0.0.1
2026-03-02 11:28:32,324 INFO  [nio-9101-exec-6] [1772422112302] money : body: -
2026-03-02 11:28:32,330 INFO  [nio-9101-exec-6] [1772422112302] money : spend time: 6ms
2026-03-02 11:28:32,461 INFO  [nio-9101-exec-8] [1772422112337] money : ====================
2026-03-02 11:28:32,462 INFO  [nio-9101-exec-8] [1772422112337] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:28:32,462 INFO  [nio-9101-exec-8] [1772422112337] money : WebRequestContext(requestId=1772422112337, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:32,462 INFO  [nio-9101-exec-8] [1772422112337] money : > 127.0.0.1
2026-03-02 11:28:32,462 INFO  [nio-9101-exec-8] [1772422112337] money : body: -
2026-03-02 11:28:32,581 INFO  [nio-9101-exec-8] [1772422112337] money : spend time: 120ms
2026-03-02 11:28:36,843 INFO  [nio-9101-exec-7] [1772422116784] money : ====================
2026-03-02 11:28:36,843 INFO  [nio-9101-exec-7] [1772422116784] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:28:36,843 INFO  [nio-9101-exec-7] [1772422116784] money : WebRequestContext(requestId=1772422116784, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:36,844 INFO  [nio-9101-exec-7] [1772422116784] money : > 127.0.0.1
2026-03-02 11:28:36,844 INFO  [nio-9101-exec-7] [1772422116784] money : body: -
2026-03-02 11:28:36,862 INFO  [nio-9101-exec-7] [1772422116784] money : spend time: 19ms
2026-03-02 11:28:42,223 INFO  [nio-9101-exec-9] [1772422122173] money : ====================
2026-03-02 11:28:42,224 INFO  [nio-9101-exec-9] [1772422122173] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:28:42,224 INFO  [nio-9101-exec-9] [1772422122173] money : WebRequestContext(requestId=1772422122173, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:42,224 INFO  [nio-9101-exec-9] [1772422122173] money : > 127.0.0.1
2026-03-02 11:28:42,224 INFO  [nio-9101-exec-9] [1772422122173] money : body: -
2026-03-02 11:28:42,233 INFO  [nio-9101-exec-9] [1772422122173] money : spend time: 10ms
2026-03-02 11:28:49,842 INFO  [io-9101-exec-10] [1772422129793] money : ====================
2026-03-02 11:28:49,842 INFO  [io-9101-exec-10] [1772422129793] money : POST /money-pos/ums/member/recharge
2026-03-02 11:28:49,842 INFO  [io-9101-exec-10] [1772422129793] money : WebRequestContext(requestId=1772422129793, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:49,842 INFO  [io-9101-exec-10] [1772422129793] money : > 127.0.0.1
2026-03-02 11:28:49,843 INFO  [io-9101-exec-10] [1772422129793] money : body: {"memberId":"2028131401997746176","type":"BALANCE","amount":100,"giftCoupon":100,"quantity":1,"remark":"1"}
2026-03-02 11:28:49,881 INFO  [io-9101-exec-10] [1772422129793] money : result: null
2026-03-02 11:28:49,881 INFO  [io-9101-exec-10] [1772422129793] money : spend time: 36ms
2026-03-02 11:28:49,920 INFO  [nio-9101-exec-1] [1772422129892] money : ====================
2026-03-02 11:28:49,920 INFO  [nio-9101-exec-1] [1772422129892] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:28:49,920 INFO  [nio-9101-exec-1] [1772422129892] money : WebRequestContext(requestId=1772422129892, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:28:49,920 INFO  [nio-9101-exec-1] [1772422129892] money : > 127.0.0.1
2026-03-02 11:28:49,920 INFO  [nio-9101-exec-1] [1772422129892] money : body: -
2026-03-02 11:28:49,987 INFO  [nio-9101-exec-1] [1772422129892] money : spend time: 67ms
2026-03-02 11:29:01,802 INFO  [nio-9101-exec-2] [1772422141767] money : ====================
2026-03-02 11:29:01,803 INFO  [nio-9101-exec-2] [1772422141767] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:29:01,803 INFO  [nio-9101-exec-2] [1772422141767] money : WebRequestContext(requestId=1772422141767, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:29:01,803 INFO  [nio-9101-exec-2] [1772422141767] money : > 127.0.0.1
2026-03-02 11:29:01,803 INFO  [nio-9101-exec-2] [1772422141767] money : body: -
2026-03-02 11:29:01,811 INFO  [nio-9101-exec-2] [1772422141767] money : spend time: 9ms
2026-03-02 11:29:22,569 INFO  [nio-9101-exec-3] [1772422162519] money : ====================
2026-03-02 11:29:22,569 INFO  [nio-9101-exec-3] [1772422162519] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:29:22,569 INFO  [nio-9101-exec-3] [1772422162519] money : WebRequestContext(requestId=1772422162519, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:29:22,569 INFO  [nio-9101-exec-3] [1772422162519] money : > 127.0.0.1
2026-03-02 11:29:22,569 INFO  [nio-9101-exec-3] [1772422162519] money : body: -
2026-03-02 11:29:22,575 INFO  [nio-9101-exec-3] [1772422162519] money : spend time: 6ms
2026-03-02 11:29:27,883 INFO  [nio-9101-exec-4] [1772422167860] money : ====================
2026-03-02 11:29:27,883 INFO  [nio-9101-exec-4] [1772422167860] money : POST /money-pos/ums/member/recharge
2026-03-02 11:29:27,883 INFO  [nio-9101-exec-4] [1772422167860] money : WebRequestContext(requestId=1772422167860, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:29:27,883 INFO  [nio-9101-exec-4] [1772422167860] money : > 127.0.0.1
2026-03-02 11:29:27,883 INFO  [nio-9101-exec-4] [1772422167860] money : body: {"memberId":"2028131401997746176","type":"VOUCHER","amount":0,"giftCoupon":0,"ruleId":1,"quantity":2,"remark":"1"}
2026-03-02 11:29:27,895 INFO  [nio-9101-exec-4] [1772422167860] money : result: null
2026-03-02 11:29:27,895 INFO  [nio-9101-exec-4] [1772422167860] money : spend time: 12ms
2026-03-02 11:29:27,928 INFO  [nio-9101-exec-5] [1772422167906] money : ====================
2026-03-02 11:29:27,928 INFO  [nio-9101-exec-5] [1772422167906] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:29:27,928 INFO  [nio-9101-exec-5] [1772422167906] money : WebRequestContext(requestId=1772422167906, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:29:27,928 INFO  [nio-9101-exec-5] [1772422167906] money : > 127.0.0.1
2026-03-02 11:29:27,928 INFO  [nio-9101-exec-5] [1772422167906] money : body: -
2026-03-02 11:29:27,995 INFO  [nio-9101-exec-5] [1772422167906] money : spend time: 67ms
2026-03-02 11:29:42,836 INFO  [nio-9101-exec-6] [1772422182807] money : ====================
2026-03-02 11:29:42,836 INFO  [nio-9101-exec-6] [1772422182807] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:29:42,836 INFO  [nio-9101-exec-6] [1772422182807] money : WebRequestContext(requestId=1772422182807, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:29:42,836 INFO  [nio-9101-exec-6] [1772422182807] money : > 127.0.0.1
2026-03-02 11:29:42,836 INFO  [nio-9101-exec-6] [1772422182807] money : body: -
2026-03-02 11:29:42,845 INFO  [nio-9101-exec-6] [1772422182807] money : spend time: 9ms
2026-03-02 11:35:02,800 INFO  [nio-9101-exec-7] [1772422502774] money : ====================
2026-03-02 11:35:02,800 INFO  [nio-9101-exec-7] [1772422502774] money : GET /money-pos/auth/router
2026-03-02 11:35:02,800 INFO  [nio-9101-exec-7] [1772422502774] money : WebRequestContext(requestId=1772422502774, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:02,800 INFO  [nio-9101-exec-7] [1772422502774] money : > 127.0.0.1
2026-03-02 11:35:02,801 INFO  [nio-9101-exec-7] [1772422502774] money : body: -
2026-03-02 11:35:02,812 INFO  [nio-9101-exec-7] [1772422502774] money : spend time: 12ms
2026-03-02 11:35:02,852 INFO  [nio-9101-exec-9] [1772422502823] money : ====================
2026-03-02 11:35:02,852 INFO  [nio-9101-exec-9] [1772422502823] money : GET /money-pos/auth/own
2026-03-02 11:35:02,852 INFO  [nio-9101-exec-9] [1772422502823] money : WebRequestContext(requestId=1772422502823, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:02,852 INFO  [nio-9101-exec-9] [1772422502823] money : > 127.0.0.1
2026-03-02 11:35:02,853 INFO  [nio-9101-exec-9] [1772422502823] money : body: -
2026-03-02 11:35:02,868 INFO  [nio-9101-exec-9] [1772422502823] money : spend time: 16ms
2026-03-02 11:35:03,111 INFO  [io-9101-exec-10] [1772422503066] money : ====================
2026-03-02 11:35:03,112 INFO  [io-9101-exec-10] [1772422503066] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 11:35:03,112 INFO  [io-9101-exec-10] [1772422503066] money : WebRequestContext(requestId=1772422503066, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:03,112 INFO  [io-9101-exec-10] [1772422503066] money : > 127.0.0.1
2026-03-02 11:35:03,112 INFO  [io-9101-exec-10] [1772422503066] money : body: -
2026-03-02 11:35:03,121 INFO  [io-9101-exec-10] [1772422503066] money : spend time: 9ms
2026-03-02 11:35:03,159 INFO  [nio-9101-exec-1] [1772422503135] money : ====================
2026-03-02 11:35:03,159 INFO  [nio-9101-exec-1] [1772422503135] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:35:03,160 INFO  [nio-9101-exec-1] [1772422503135] money : WebRequestContext(requestId=1772422503135, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:03,160 INFO  [nio-9101-exec-1] [1772422503135] money : > 127.0.0.1
2026-03-02 11:35:03,160 INFO  [nio-9101-exec-1] [1772422503135] money : body: -
2026-03-02 11:35:03,211 INFO  [nio-9101-exec-1] [1772422503135] money : spend time: 52ms
2026-03-02 11:35:04,943 INFO  [nio-9101-exec-2] [1772422504907] money : ====================
2026-03-02 11:35:04,943 INFO  [nio-9101-exec-2] [1772422504907] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:35:04,943 INFO  [nio-9101-exec-2] [1772422504907] money : WebRequestContext(requestId=1772422504907, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:04,943 INFO  [nio-9101-exec-2] [1772422504907] money : > 127.0.0.1
2026-03-02 11:35:04,943 INFO  [nio-9101-exec-2] [1772422504907] money : body: -
2026-03-02 11:35:04,953 INFO  [nio-9101-exec-2] [1772422504907] money : spend time: 10ms
2026-03-02 11:35:22,041 INFO  [nio-9101-exec-3] [1772422522019] money : ====================
2026-03-02 11:35:22,041 INFO  [nio-9101-exec-3] [1772422522019] money : POST /money-pos/ums/member/recharge
2026-03-02 11:35:22,041 INFO  [nio-9101-exec-3] [1772422522019] money : WebRequestContext(requestId=1772422522019, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:22,041 INFO  [nio-9101-exec-3] [1772422522019] money : > 127.0.0.1
2026-03-02 11:35:22,041 INFO  [nio-9101-exec-3] [1772422522019] money : body: {"memberId":"2028131401997746176","type":"BALANCE","amount":-100,"giftCoupon":0,"quantity":1,"remark":"充错"}
2026-03-02 11:35:22,054 INFO  [nio-9101-exec-3] [1772422522019] money : result: null
2026-03-02 11:35:22,054 INFO  [nio-9101-exec-3] [1772422522019] money : spend time: 13ms
2026-03-02 11:35:22,097 INFO  [nio-9101-exec-4] [1772422522068] money : ====================
2026-03-02 11:35:22,097 INFO  [nio-9101-exec-4] [1772422522068] money : GET /money-pos/ums/member?page=1&size=10
2026-03-02 11:35:22,097 INFO  [nio-9101-exec-4] [1772422522068] money : WebRequestContext(requestId=1772422522068, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:22,097 INFO  [nio-9101-exec-4] [1772422522068] money : > 127.0.0.1
2026-03-02 11:35:22,097 INFO  [nio-9101-exec-4] [1772422522068] money : body: -
2026-03-02 11:35:22,156 INFO  [nio-9101-exec-4] [1772422522068] money : spend time: 59ms
2026-03-02 11:35:25,564 INFO  [nio-9101-exec-5] [1772422525538] money : ====================
2026-03-02 11:35:25,565 INFO  [nio-9101-exec-5] [1772422525538] money : GET /money-pos/pos/couponRule?status=1&size=500
2026-03-02 11:35:25,565 INFO  [nio-9101-exec-5] [1772422525538] money : WebRequestContext(requestId=1772422525538, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:35:25,565 INFO  [nio-9101-exec-5] [1772422525538] money : > 127.0.0.1
2026-03-02 11:35:25,565 INFO  [nio-9101-exec-5] [1772422525538] money : body: -
2026-03-02 11:35:25,569 INFO  [nio-9101-exec-5] [1772422525538] money : spend time: 5ms
2026-03-02 11:36:08,638 INFO  [nio-9101-exec-6] [1772422568620] money : ====================
2026-03-02 11:36:08,638 INFO  [nio-9101-exec-6] [1772422568620] money : GET /money-pos/auth/router
2026-03-02 11:36:08,638 INFO  [nio-9101-exec-6] [1772422568620] money : WebRequestContext(requestId=1772422568620, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:36:08,638 INFO  [nio-9101-exec-6] [1772422568620] money : > 127.0.0.1
2026-03-02 11:36:08,638 INFO  [nio-9101-exec-6] [1772422568620] money : body: -
2026-03-02 11:36:08,654 INFO  [nio-9101-exec-6] [1772422568620] money : spend time: 16ms
2026-03-02 11:36:08,699 INFO  [nio-9101-exec-8] [1772422568676] money : ====================
2026-03-02 11:36:08,700 INFO  [nio-9101-exec-8] [1772422568676] money : GET /money-pos/auth/own
2026-03-02 11:36:08,700 INFO  [nio-9101-exec-8] [1772422568676] money : WebRequestContext(requestId=1772422568676, lang=zh-cn, timezone=GMT+08:00)
2026-03-02 11:36:08,700 INFO  [nio-9101-exec-8] [1772422568676] money : > 127.0.0.1
2026-03-02 11:36:08,700 INFO  [nio-9101-exec-8] [1772422568676] money : body: -
2026-03-02 11:36:08,714 INFO  [nio-9101-exec-8] [1772422568676] money : spend time: 15ms
2026-03-02 11:36:08,955 INFO  [nio-9101-exec-7] [1772422568905] money : ====================
2026-03-02 11:36:08,956 INFO  [nio-9101-exec-7] [1772422568905] money : GET /money-pos/dict/detail?dict=memberType
2026-03-02 11:36:08,956 INFO  [nio-9101-exec-7] [1772422568905] money : WebRequestContext(requestId=1772422568905, lang=zh-cn, timezone=GMT+08:00)
