2026-03-07 00:01:49,449 INFO  [nio-9101-exec-2] [1772812908661] money : ====================
2026-03-07 00:10:13,997 INFO  [nio-9101-exec-4] [1772813413958] money : > 127.0.0.1
2026-03-07 00:10:13,997 INFO  [nio-9101-exec-4] [1772813413958] money : body: -
2026-03-07 00:10:14,002 INFO  [nio-9101-exec-4] [1772813413958] money : spend time: 6ms
2026-03-07 00:10:14,042 INFO  [nio-9101-exec-5] [1772813414018] money : ====================
2026-03-07 00:10:14,042 INFO  [nio-9101-exec-5] [1772813414018] money : GET /money-pos/gms/goods?page=1&size=10
2026-03-07 00:10:14,042 INFO  [nio-9101-exec-5] [1772813414018] money : WebRequestContext(requestId=1772813414018, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:10:14,042 INFO  [nio-9101-exec-5] [1772813414018] money : > 127.0.0.1
2026-03-07 00:10:14,042 INFO  [nio-9101-exec-5] [1772813414018] money : body: -
2026-03-07 00:10:14,059 INFO  [nio-9101-exec-5] [1772813414018] money : spend time: 17ms
2026-03-07 00:11:53,216 INFO  [nio-9101-exec-1] [1772813512584] money : ====================
2026-03-07 00:11:53,217 INFO  [nio-9101-exec-1] [1772813512584] money : GET /money-pos/auth/router
2026-03-07 00:11:53,218 INFO  [nio-9101-exec-1] [1772813512584] money : WebRequestContext(requestId=1772813512584, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,218 INFO  [nio-9101-exec-1] [1772813512584] money : > 127.0.0.1
2026-03-07 00:11:53,219 INFO  [nio-9101-exec-1] [1772813512584] money : body: -
2026-03-07 00:11:53,268 INFO  [nio-9101-exec-1] [1772813512584] money : spend time: 52ms
2026-03-07 00:11:53,360 INFO  [nio-9101-exec-2] [1772813513331] money : ====================
2026-03-07 00:11:53,360 INFO  [nio-9101-exec-2] [1772813513331] money : GET /money-pos/auth/own
2026-03-07 00:11:53,360 INFO  [nio-9101-exec-2] [1772813513331] money : WebRequestContext(requestId=1772813513331, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,361 INFO  [nio-9101-exec-2] [1772813513331] money : > 127.0.0.1
2026-03-07 00:11:53,361 INFO  [nio-9101-exec-2] [1772813513331] money : body: -
2026-03-07 00:11:53,382 INFO  [nio-9101-exec-2] [1772813513331] money : spend time: 22ms
2026-03-07 00:11:53,764 INFO  [nio-9101-exec-4] [1772813513716] money : ====================
2026-03-07 00:11:53,764 INFO  [nio-9101-exec-4] [1772813513716] money : GET /money-pos/gms/brand/select
2026-03-07 00:11:53,764 INFO  [nio-9101-exec-4] [1772813513716] money : WebRequestContext(requestId=1772813513716, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,764 INFO  [nio-9101-exec-4] [1772813513716] money : > 127.0.0.1
2026-03-07 00:11:53,765 INFO  [nio-9101-exec-4] [1772813513716] money : body: -
2026-03-07 00:11:53,774 INFO  [nio-9101-exec-5] [1772813513716] money : ====================
2026-03-07 00:11:53,775 INFO  [nio-9101-exec-5] [1772813513716] money : GET /money-pos/gms/goodsCategory/tree
2026-03-07 00:11:53,775 INFO  [nio-9101-exec-5] [1772813513716] money : WebRequestContext(requestId=1772813513716, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,775 INFO  [nio-9101-exec-5] [1772813513716] money : > 127.0.0.1
2026-03-07 00:11:53,775 INFO  [nio-9101-exec-5] [1772813513716] money : body: -
2026-03-07 00:11:53,785 INFO  [nio-9101-exec-4] [1772813513716] money : spend time: 21ms
2026-03-07 00:11:53,807 INFO  [nio-9101-exec-5] [1772813513716] money : spend time: 33ms
2026-03-07 00:11:53,828 INFO  [nio-9101-exec-3] [1772813513797] money : ====================
2026-03-07 00:11:53,828 INFO  [nio-9101-exec-3] [1772813513797] money : GET /money-pos/gms/goodsCategory/select
2026-03-07 00:11:53,829 INFO  [nio-9101-exec-3] [1772813513797] money : WebRequestContext(requestId=1772813513797, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,829 INFO  [nio-9101-exec-3] [1772813513797] money : > 127.0.0.1
2026-03-07 00:11:53,829 INFO  [nio-9101-exec-3] [1772813513797] money : body: -
2026-03-07 00:11:53,836 INFO  [nio-9101-exec-3] [1772813513797] money : spend time: 8ms
2026-03-07 00:11:53,887 INFO  [nio-9101-exec-6] [1772813513856] money : ====================
2026-03-07 00:11:53,888 INFO  [nio-9101-exec-6] [1772813513856] money : GET /money-pos/dict/detail?dict=goodsStatus
2026-03-07 00:11:53,888 INFO  [nio-9101-exec-6] [1772813513856] money : WebRequestContext(requestId=1772813513856, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,888 INFO  [nio-9101-exec-6] [1772813513856] money : > 127.0.0.1
2026-03-07 00:11:53,888 INFO  [nio-9101-exec-6] [1772813513856] money : body: -
2026-03-07 00:11:53,901 INFO  [nio-9101-exec-6] [1772813513856] money : spend time: 14ms
2026-03-07 00:11:53,930 INFO  [nio-9101-exec-7] [1772813513908] money : ====================
2026-03-07 00:11:53,930 INFO  [nio-9101-exec-7] [1772813513908] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:11:53,930 INFO  [nio-9101-exec-7] [1772813513908] money : WebRequestContext(requestId=1772813513908, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:53,931 INFO  [nio-9101-exec-7] [1772813513908] money : > 127.0.0.1
2026-03-07 00:11:53,931 INFO  [nio-9101-exec-7] [1772813513908] money : body: -
2026-03-07 00:11:53,934 INFO  [nio-9101-exec-7] [1772813513908] money : spend time: 4ms
2026-03-07 00:11:54,104 INFO  [nio-9101-exec-8] [1772813513941] money : ====================
2026-03-07 00:11:54,105 INFO  [nio-9101-exec-8] [1772813513941] money : GET /money-pos/gms/goods?page=1&size=10
2026-03-07 00:11:54,105 INFO  [nio-9101-exec-8] [1772813513941] money : WebRequestContext(requestId=1772813513941, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:54,105 INFO  [nio-9101-exec-8] [1772813513941] money : > 127.0.0.1
2026-03-07 00:11:54,105 INFO  [nio-9101-exec-8] [1772813513941] money : body: -
2026-03-07 00:11:54,192 INFO  [nio-9101-exec-8] [1772813513941] money : spend time: 88ms
2026-03-07 00:11:54,975 INFO  [nio-9101-exec-9] [1772813514954] money : ====================
2026-03-07 00:11:54,976 INFO  [nio-9101-exec-9] [1772813514954] money : GET /money-pos/auth/own
2026-03-07 00:11:54,976 INFO  [nio-9101-exec-9] [1772813514954] money : WebRequestContext(requestId=1772813514954, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:11:54,976 INFO  [nio-9101-exec-9] [1772813514954] money : > 127.0.0.1
2026-03-07 00:11:54,976 INFO  [nio-9101-exec-9] [1772813514954] money : body: -
2026-03-07 00:11:54,990 INFO  [nio-9101-exec-9] [1772813514954] money : spend time: 14ms
2026-03-07 00:14:01,133 INFO  [nio-9101-exec-2] [1772813641108] money : ====================
2026-03-07 00:14:01,134 INFO  [nio-9101-exec-2] [1772813641108] money : GET /money-pos/auth/router
2026-03-07 00:14:01,134 INFO  [nio-9101-exec-2] [1772813641108] money : WebRequestContext(requestId=1772813641108, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:01,134 INFO  [nio-9101-exec-2] [1772813641108] money : > 127.0.0.1
2026-03-07 00:14:01,134 INFO  [nio-9101-exec-2] [1772813641108] money : body: -
2026-03-07 00:14:01,148 INFO  [nio-9101-exec-2] [1772813641108] money : spend time: 15ms
2026-03-07 00:14:01,186 INFO  [nio-9101-exec-4] [1772813641161] money : ====================
2026-03-07 00:14:01,186 INFO  [nio-9101-exec-4] [1772813641161] money : GET /money-pos/auth/own
2026-03-07 00:14:01,186 INFO  [nio-9101-exec-4] [1772813641161] money : WebRequestContext(requestId=1772813641161, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:01,187 INFO  [nio-9101-exec-4] [1772813641161] money : > 127.0.0.1
2026-03-07 00:14:01,187 INFO  [nio-9101-exec-4] [1772813641161] money : body: -
2026-03-07 00:14:01,203 INFO  [nio-9101-exec-4] [1772813641161] money : spend time: 17ms
2026-03-07 00:14:01,472 INFO  [nio-9101-exec-5] [1772813641408] money : ====================
2026-03-07 00:14:01,474 INFO  [nio-9101-exec-5] [1772813641408] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:14:01,475 INFO  [nio-9101-exec-5] [1772813641408] money : WebRequestContext(requestId=1772813641408, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:01,475 INFO  [nio-9101-exec-5] [1772813641408] money : > 127.0.0.1
2026-03-07 00:14:01,476 INFO  [nio-9101-exec-5] [1772813641408] money : body: -
2026-03-07 00:14:01,494 INFO  [nio-9101-exec-5] [1772813641408] money : spend time: 22ms
2026-03-07 00:14:01,551 INFO  [nio-9101-exec-3] [1772813641502] money : ====================
2026-03-07 00:14:01,552 INFO  [nio-9101-exec-3] [1772813641502] money : GET /money-pos/gms/brand?page=1&size=10
2026-03-07 00:14:01,552 INFO  [nio-9101-exec-3] [1772813641502] money : WebRequestContext(requestId=1772813641502, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:01,552 INFO  [nio-9101-exec-3] [1772813641502] money : > 127.0.0.1
2026-03-07 00:14:01,552 INFO  [nio-9101-exec-3] [1772813641502] money : body: -
2026-03-07 00:14:01,561 INFO  [nio-9101-exec-3] [1772813641502] money : spend time: 10ms
2026-03-07 00:14:05,625 INFO  [nio-9101-exec-6] [1772813645595] money : ====================
2026-03-07 00:14:05,626 INFO  [nio-9101-exec-6] [1772813645595] money : GET /money-pos/gms/brand/config?brandId=2029044459821604864
2026-03-07 00:14:05,626 INFO  [nio-9101-exec-6] [1772813645595] money : WebRequestContext(requestId=1772813645595, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:05,626 INFO  [nio-9101-exec-6] [1772813645595] money : > 127.0.0.1
2026-03-07 00:14:05,626 INFO  [nio-9101-exec-6] [1772813645595] money : body: -
2026-03-07 00:14:05,633 INFO  [nio-9101-exec-6] [1772813645595] money : spend time: 8ms
2026-03-07 00:14:11,365 INFO  [nio-9101-exec-7] [1772813651338] money : ====================
2026-03-07 00:14:11,365 INFO  [nio-9101-exec-7] [1772813651338] money : GET /money-pos/gms/brand/config?brandId=2029044546069078016
2026-03-07 00:14:11,366 INFO  [nio-9101-exec-7] [1772813651338] money : WebRequestContext(requestId=1772813651338, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:11,366 INFO  [nio-9101-exec-7] [1772813651338] money : > 127.0.0.1
2026-03-07 00:14:11,366 INFO  [nio-9101-exec-7] [1772813651338] money : body: -
2026-03-07 00:14:11,368 INFO  [nio-9101-exec-7] [1772813651338] money : spend time: 3ms
2026-03-07 00:14:21,558 INFO  [nio-9101-exec-8] [1772813661527] money : ====================
2026-03-07 00:14:21,559 INFO  [nio-9101-exec-8] [1772813661527] money : GET /money-pos/gms/brand/config?brandId=2029044567510360064
2026-03-07 00:14:21,559 INFO  [nio-9101-exec-8] [1772813661527] money : WebRequestContext(requestId=1772813661527, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:21,559 INFO  [nio-9101-exec-8] [1772813661527] money : > 127.0.0.1
2026-03-07 00:14:21,559 INFO  [nio-9101-exec-8] [1772813661527] money : body: -
2026-03-07 00:14:21,563 INFO  [nio-9101-exec-8] [1772813661527] money : spend time: 5ms
2026-03-07 00:14:44,012 INFO  [nio-9101-exec-9] [1772813683980] money : ====================
2026-03-07 00:14:44,013 INFO  [nio-9101-exec-9] [1772813683980] money : GET /money-pos/gms/brand/config?brandId=2029044459821604864
2026-03-07 00:14:44,013 INFO  [nio-9101-exec-9] [1772813683980] money : WebRequestContext(requestId=1772813683980, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:14:44,013 INFO  [nio-9101-exec-9] [1772813683980] money : > 127.0.0.1
2026-03-07 00:14:44,013 INFO  [nio-9101-exec-9] [1772813683980] money : body: -
2026-03-07 00:14:44,015 INFO  [nio-9101-exec-9] [1772813683980] money : spend time: 3ms
2026-03-07 00:15:00,234 INFO  [io-9101-exec-10] [1772813700210] money : ====================
2026-03-07 00:15:00,235 INFO  [io-9101-exec-10] [1772813700210] money : GET /money-pos/gms/brand/config?brandId=2029044546069078016
2026-03-07 00:15:00,235 INFO  [io-9101-exec-10] [1772813700210] money : WebRequestContext(requestId=1772813700210, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:15:00,235 INFO  [io-9101-exec-10] [1772813700210] money : > 127.0.0.1
2026-03-07 00:15:00,235 INFO  [io-9101-exec-10] [1772813700210] money : body: -
2026-03-07 00:15:00,238 INFO  [io-9101-exec-10] [1772813700210] money : spend time: 4ms
2026-03-07 00:15:07,579 INFO  [nio-9101-exec-1] [1772813707553] money : ====================
2026-03-07 00:15:07,579 INFO  [nio-9101-exec-1] [1772813707553] money : GET /money-pos/gms/brand/config?brandId=2029044459821604864
2026-03-07 00:15:07,579 INFO  [nio-9101-exec-1] [1772813707553] money : WebRequestContext(requestId=1772813707553, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:15:07,579 INFO  [nio-9101-exec-1] [1772813707553] money : > 127.0.0.1
2026-03-07 00:15:07,579 INFO  [nio-9101-exec-1] [1772813707553] money : body: -
2026-03-07 00:15:07,581 INFO  [nio-9101-exec-1] [1772813707553] money : spend time: 2ms
2026-03-07 00:16:08,565 INFO  [nio-9101-exec-4] [1772813768521] money : ====================
2026-03-07 00:16:08,566 INFO  [nio-9101-exec-4] [1772813768521] money : GET /money-pos/gms/brand/config?brandId=2029044459821604864
2026-03-07 00:16:08,566 INFO  [nio-9101-exec-4] [1772813768521] money : WebRequestContext(requestId=1772813768521, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:16:08,566 INFO  [nio-9101-exec-4] [1772813768521] money : > 127.0.0.1
2026-03-07 00:16:08,566 INFO  [nio-9101-exec-4] [1772813768521] money : body: -
2026-03-07 00:16:08,573 INFO  [nio-9101-exec-4] [1772813768521] money : spend time: 8ms
2026-03-07 00:19:54,750 INFO  [nio-9101-exec-3] [1772813994734] money : ====================
2026-03-07 00:19:54,756 INFO  [nio-9101-exec-3] [1772813994734] money : GET /money-pos/auth/own
2026-03-07 00:19:54,756 INFO  [nio-9101-exec-3] [1772813994734] money : WebRequestContext(requestId=1772813994734, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:19:54,756 INFO  [nio-9101-exec-3] [1772813994734] money : > 127.0.0.1
2026-03-07 00:19:54,756 INFO  [nio-9101-exec-3] [1772813994734] money : body: -
2026-03-07 00:19:54,765 INFO  [nio-9101-exec-3] [1772813994734] money : spend time: 15ms
2026-03-07 00:19:54,929 INFO  [nio-9101-exec-6] [1772813994869] money : ====================
2026-03-07 00:19:54,929 INFO  [nio-9101-exec-6] [1772813994869] money : GET /money-pos/dict?page=1&size=10
2026-03-07 00:19:54,929 INFO  [nio-9101-exec-6] [1772813994869] money : WebRequestContext(requestId=1772813994869, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:19:54,929 INFO  [nio-9101-exec-6] [1772813994869] money : > 127.0.0.1
2026-03-07 00:19:54,929 INFO  [nio-9101-exec-6] [1772813994869] money : body: -
2026-03-07 00:19:54,946 INFO  [nio-9101-exec-6] [1772813994869] money : spend time: 17ms
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : ====================
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : WebRequestContext(requestId=1772813997064, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : > 127.0.0.1
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : body: -
2026-03-07 00:19:57,079 INFO  [nio-9101-exec-7] [1772813997064] money : spend time: 0ms
2026-03-07 00:25:25,982 INFO  [nio-9101-exec-2] [1772814325359] money : ====================
2026-03-07 00:25:25,982 INFO  [nio-9101-exec-2] [1772814325359] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:25:25,982 INFO  [nio-9101-exec-2] [1772814325359] money : WebRequestContext(requestId=1772814325359, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:25,982 INFO  [nio-9101-exec-2] [1772814325359] money : > 127.0.0.1
2026-03-07 00:25:25,982 INFO  [nio-9101-exec-2] [1772814325359] money : body: -
2026-03-07 00:25:26,000 INFO  [nio-9101-exec-2] [1772814325359] money : spend time: 18ms
2026-03-07 00:25:26,079 INFO  [nio-9101-exec-1] [1772814326061] money : ====================
2026-03-07 00:25:26,079 INFO  [nio-9101-exec-1] [1772814326061] money : GET /money-pos/gms/brand/select
2026-03-07 00:25:26,079 INFO  [nio-9101-exec-1] [1772814326061] money : WebRequestContext(requestId=1772814326061, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:26,079 INFO  [nio-9101-exec-1] [1772814326061] money : > 127.0.0.1
2026-03-07 00:25:26,079 INFO  [nio-9101-exec-1] [1772814326061] money : body: -
2026-03-07 00:25:26,093 INFO  [nio-9101-exec-1] [1772814326061] money : spend time: 14ms
2026-03-07 00:25:26,244 INFO  [nio-9101-exec-8] [1772814326106] money : ====================
2026-03-07 00:25:26,244 INFO  [nio-9101-exec-8] [1772814326106] money : GET /money-pos/ums/member?page=1&size=10
2026-03-07 00:25:26,244 INFO  [nio-9101-exec-8] [1772814326106] money : WebRequestContext(requestId=1772814326106, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:26,244 INFO  [nio-9101-exec-8] [1772814326106] money : > 127.0.0.1
2026-03-07 00:25:26,246 INFO  [nio-9101-exec-8] [1772814326106] money : body: -
2026-03-07 00:25:26,413 INFO  [nio-9101-exec-8] [1772814326106] money : spend time: 169ms
2026-03-07 00:25:37,769 INFO  [nio-9101-exec-3] [1772814337752] money : ====================
2026-03-07 00:25:37,769 INFO  [nio-9101-exec-3] [1772814337752] money : GET /money-pos/auth/own
2026-03-07 00:25:37,769 INFO  [nio-9101-exec-3] [1772814337752] money : WebRequestContext(requestId=1772814337752, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:37,769 INFO  [nio-9101-exec-3] [1772814337752] money : > 127.0.0.1
2026-03-07 00:25:37,769 INFO  [nio-9101-exec-3] [1772814337752] money : body: -
2026-03-07 00:25:37,801 INFO  [nio-9101-exec-3] [1772814337752] money : spend time: 32ms
2026-03-07 00:25:37,950 INFO  [nio-9101-exec-6] [1772814337920] money : ====================
2026-03-07 00:25:37,951 INFO  [nio-9101-exec-6] [1772814337920] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:25:37,951 INFO  [nio-9101-exec-6] [1772814337920] money : WebRequestContext(requestId=1772814337920, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:37,951 INFO  [nio-9101-exec-6] [1772814337920] money : > 127.0.0.1
2026-03-07 00:25:37,951 INFO  [nio-9101-exec-6] [1772814337920] money : body: -
2026-03-07 00:25:37,961 INFO  [nio-9101-exec-6] [1772814337920] money : spend time: 11ms
2026-03-07 00:25:37,995 INFO  [nio-9101-exec-7] [1772814337968] money : ====================
2026-03-07 00:25:37,995 INFO  [nio-9101-exec-7] [1772814337968] money : GET /money-pos/gms/brand/select
2026-03-07 00:25:37,996 INFO  [nio-9101-exec-7] [1772814337968] money : WebRequestContext(requestId=1772814337968, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:37,996 INFO  [nio-9101-exec-7] [1772814337968] money : > 127.0.0.1
2026-03-07 00:25:37,996 INFO  [nio-9101-exec-7] [1772814337968] money : body: -
2026-03-07 00:25:38,007 INFO  [nio-9101-exec-7] [1772814337968] money : spend time: 12ms
2026-03-07 00:25:38,058 INFO  [nio-9101-exec-4] [1772814338028] money : ====================
2026-03-07 00:25:38,059 INFO  [nio-9101-exec-4] [1772814338028] money : GET /money-pos/ums/member?page=1&size=10
2026-03-07 00:25:38,059 INFO  [nio-9101-exec-4] [1772814338028] money : WebRequestContext(requestId=1772814338028, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:25:38,059 INFO  [nio-9101-exec-4] [1772814338028] money : > 127.0.0.1
2026-03-07 00:25:38,059 INFO  [nio-9101-exec-4] [1772814338028] money : body: -
2026-03-07 00:25:38,088 INFO  [nio-9101-exec-4] [1772814338028] money : spend time: 30ms
2026-03-07 00:26:41,835 INFO  [io-9101-exec-10] [1772814401807] money : ====================
2026-03-07 00:26:41,835 INFO  [io-9101-exec-10] [1772814401807] money : GET /money-pos/ums/member?page=1&size=20
2026-03-07 00:26:41,835 INFO  [io-9101-exec-10] [1772814401807] money : WebRequestContext(requestId=1772814401807, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:26:41,835 INFO  [io-9101-exec-10] [1772814401807] money : > 127.0.0.1
2026-03-07 00:26:41,835 INFO  [io-9101-exec-10] [1772814401807] money : body: -
2026-03-07 00:26:41,851 INFO  [io-9101-exec-10] [1772814401807] money : spend time: 16ms
2026-03-07 00:26:43,464 INFO  [nio-9101-exec-1] [1772814403448] money : ====================
2026-03-07 00:26:43,464 INFO  [nio-9101-exec-1] [1772814403448] money : GET /money-pos/ums/member?page=1&size=50
2026-03-07 00:26:43,464 INFO  [nio-9101-exec-1] [1772814403448] money : WebRequestContext(requestId=1772814403448, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:26:43,464 INFO  [nio-9101-exec-1] [1772814403448] money : > 127.0.0.1
2026-03-07 00:26:43,464 INFO  [nio-9101-exec-1] [1772814403448] money : body: -
2026-03-07 00:26:43,480 INFO  [nio-9101-exec-1] [1772814403448] money : spend time: 16ms
2026-03-07 00:29:22,666 INFO  [nio-9101-exec-1] [1772814562047] money : ====================
2026-03-07 00:29:22,667 INFO  [nio-9101-exec-1] [1772814562047] money : GET /money-pos/auth/router
2026-03-07 00:29:22,667 INFO  [nio-9101-exec-1] [1772814562047] money : WebRequestContext(requestId=1772814562047, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:22,667 INFO  [nio-9101-exec-1] [1772814562047] money : > 127.0.0.1
2026-03-07 00:29:22,669 INFO  [nio-9101-exec-1] [1772814562047] money : body: -
2026-03-07 00:29:22,712 INFO  [nio-9101-exec-1] [1772814562047] money : spend time: 46ms
2026-03-07 00:29:22,814 INFO  [nio-9101-exec-2] [1772814562785] money : ====================
2026-03-07 00:29:22,814 INFO  [nio-9101-exec-2] [1772814562785] money : GET /money-pos/auth/own
2026-03-07 00:29:22,814 INFO  [nio-9101-exec-2] [1772814562785] money : WebRequestContext(requestId=1772814562785, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:22,814 INFO  [nio-9101-exec-2] [1772814562785] money : > 127.0.0.1
2026-03-07 00:29:22,814 INFO  [nio-9101-exec-2] [1772814562785] money : body: -
2026-03-07 00:29:22,832 INFO  [nio-9101-exec-2] [1772814562785] money : spend time: 18ms
2026-03-07 00:29:23,130 INFO  [nio-9101-exec-3] [1772814563081] money : ====================
2026-03-07 00:29:23,131 INFO  [nio-9101-exec-3] [1772814563081] money : GET /money-pos/dict/detail?dict=memberType
2026-03-07 00:29:23,131 INFO  [nio-9101-exec-3] [1772814563081] money : WebRequestContext(requestId=1772814563081, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:23,131 INFO  [nio-9101-exec-3] [1772814563081] money : > 127.0.0.1
2026-03-07 00:29:23,131 INFO  [nio-9101-exec-3] [1772814563081] money : body: -
2026-03-07 00:29:23,148 INFO  [nio-9101-exec-3] [1772814563081] money : spend time: 18ms
2026-03-07 00:29:23,206 INFO  [nio-9101-exec-4] [1772814563179] money : ====================
2026-03-07 00:29:23,207 INFO  [nio-9101-exec-4] [1772814563179] money : GET /money-pos/gms/brand/select
2026-03-07 00:29:23,207 INFO  [nio-9101-exec-4] [1772814563179] money : WebRequestContext(requestId=1772814563179, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:23,208 INFO  [nio-9101-exec-4] [1772814563179] money : > 127.0.0.1
2026-03-07 00:29:23,208 INFO  [nio-9101-exec-4] [1772814563179] money : body: -
2026-03-07 00:29:23,224 INFO  [nio-9101-exec-4] [1772814563179] money : spend time: 18ms
2026-03-07 00:29:23,348 INFO  [nio-9101-exec-5] [1772814563231] money : ====================
2026-03-07 00:29:23,349 INFO  [nio-9101-exec-5] [1772814563231] money : GET /money-pos/ums/member?page=1&size=10
2026-03-07 00:29:23,350 INFO  [nio-9101-exec-5] [1772814563231] money : WebRequestContext(requestId=1772814563231, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:23,350 INFO  [nio-9101-exec-5] [1772814563231] money : > 127.0.0.1
2026-03-07 00:29:23,350 INFO  [nio-9101-exec-5] [1772814563231] money : body: -
2026-03-07 00:29:23,588 INFO  [nio-9101-exec-5] [1772814563231] money : spend time: 240ms
2026-03-07 00:29:45,516 INFO  [nio-9101-exec-7] [1772814585469] money : ====================
2026-03-07 00:29:45,516 INFO  [nio-9101-exec-7] [1772814585469] money : GET /money-pos/ums/member/top10Goods?memberId=2029537149839585280
2026-03-07 00:29:45,517 INFO  [nio-9101-exec-7] [1772814585469] money : WebRequestContext(requestId=1772814585469, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:29:45,517 INFO  [nio-9101-exec-7] [1772814585469] money : > 127.0.0.1
2026-03-07 00:29:45,517 INFO  [nio-9101-exec-7] [1772814585469] money : body: -
2026-03-07 00:29:45,522 INFO  [nio-9101-exec-7] [1772814585469] money : spend time: 6ms
2026-03-07 00:30:08,099 INFO  [nio-9101-exec-8] [1772814608067] money : ====================
2026-03-07 00:30:08,099 INFO  [nio-9101-exec-8] [1772814608067] money : GET /money-pos/ums/member/top10Goods?memberId=2029537149839585280
2026-03-07 00:30:08,099 INFO  [nio-9101-exec-8] [1772814608067] money : WebRequestContext(requestId=1772814608067, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:30:08,099 INFO  [nio-9101-exec-8] [1772814608067] money : > 127.0.0.1
2026-03-07 00:30:08,099 INFO  [nio-9101-exec-8] [1772814608067] money : body: -
2026-03-07 00:30:08,107 INFO  [nio-9101-exec-8] [1772814608067] money : spend time: 8ms
2026-03-07 00:31:06,713 INFO  [io-9101-exec-10] [1772814666687] money : ====================
2026-03-07 00:31:06,713 INFO  [io-9101-exec-10] [1772814666687] money : GET /money-pos/auth/own
2026-03-07 00:31:06,714 INFO  [io-9101-exec-10] [1772814666687] money : WebRequestContext(requestId=1772814666687, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:31:06,714 INFO  [io-9101-exec-10] [1772814666687] money : > 127.0.0.1
2026-03-07 00:31:06,714 INFO  [io-9101-exec-10] [1772814666687] money : body: -
2026-03-07 00:31:06,729 INFO  [io-9101-exec-10] [1772814666687] money : spend time: 16ms
2026-03-07 00:31:06,865 INFO  [nio-9101-exec-1] [1772814666820] money : ====================
2026-03-07 00:31:06,865 INFO  [nio-9101-exec-1] [1772814666820] money : GET /money-pos/ums/member-log?page=1&size=10
2026-03-07 00:31:06,865 INFO  [nio-9101-exec-1] [1772814666820] money : WebRequestContext(requestId=1772814666820, lang=zh-cn, timezone=GMT+08:00)
2026-03-07 00:31:06,865 INFO  [nio-9101-exec-1] [1772814666820] money : > 127.0.0.1
2026-03-07 00:31:06,865 INFO  [nio-9101-exec-1] [1772814666820] money : body: -
2026-03-07 00:31:07,046 INFO  [nio-9101-exec-1] [1772814666820] money : spend time: 181ms
2026-03-07 00:31:08,754 INFO  [nio-9101-exec-3] [1772814668718] money : ====================
